"ID","Name","Age","Nationality","Club","Value","Wage","SprintSpeed","Stamina","Strength","Rep"
222881,"Auro",22,"Brazil","Toronto FC",1400000,3000,76,84,51,1
231073,"B. Radunović",22,"Serbia","US Cremonese",1400000,7000,41,26,70,NA
201890,"Negueba",26,"Brazil","Gyeongnam FC",1200000,4000,88,69,46,1
240802,"J. Repas",21,"Slovenia","Stade Malherbe Caen",1800000,9000,78,55,57,1
135587,"N. Mäenpää",33,"Finland","Bristol City",525000,14000,38,38,61,NA
212643,"P. Cibicki",24,"Sweden","Molde FK",1400000,19000,82,79,58,1
242339,"E. López",23,"Colombia","Atlético Huila",1500000,2000,75,64,60,1
245411,"T. Jibril",20,"Nigeria","Portimonense SC",1500000,4000,76,67,42,1
126883,"A. Durak",31,"Turkey","Çaykur Rizespor",9e+05,7000,69,79,65,1
226468,"A. Favilli",21,"Italy","Genoa",1900000,30000,68,68,76,1
186788,"D. Pisot",30,"Germany","Karlsruher SC",775000,4000,74,72,78,1
203173,"Noguera",28,"Spain","CD Numancia",1100000,6000,76,33,36,1
204709,"D. Rubio",25,"Chile","Sporting Kansas City",1400000,4000,66,70,61,1
209061,"S. Hedlund",25,"Sweden","1. FC Union Berlin",1300000,15000,90,79,47,1
216229,"R. Dugimont",32,"France","AJ Auxerre",825000,4000,68,84,76,1
229541,"A. Montero",23,"Colombia","Deportes Tolima",1300000,1000,44,32,80,NA
233125,"M. Hartel",22,"Germany","1. FC Union Berlin",1500000,13000,73,68,45,1
244389,"Fernando",19,"Brazil","Shakhtar Donetsk",2300000,1000,76,54,42,1
204966,"Adrián Ortolá",24,"Spain","Deportivo de La Coruña",1100000,31000,52,43,54,NA
205990,"H. Reed",23,"England","Blackburn Rovers",1300000,16000,59,68,62,1
218534,"S. Adamyan",25,"Armenia"," SSV Jahn Regensburg",1300000,6000,77,77,68,1
219046,"D. Ismail",24,"Iraq","Çaykur Rizespor",1200000,6000,79,68,60,1
219558,"G. Koomson",23,"Ghana","SK Brann",1400000,3000,87,68,59,1
221350,"T. Ambrose",21,"France","Racing Club de Lens",1700000,32000,83,75,76,1
232870,"N. Ueda",23,"Japan","KSV Cercle Brugge",1200000,6000,68,77,73,1
235942,"F. Cassata",20,"Italy","Frosinone",1800000,16000,66,63,50,1
191910,"Kim Shin Wook",30,"Korea Republic","Jeonbuk Hyundai Motors",1e+06,6000,44,65,90,2
162471,"A. Keogh",32,"Republic of Ireland","Perth Glory",850000,4000,72,90,75,1
231591,"Javi Galán",23,"Spain","Córdoba CF",1200000,4000,76,72,57,1
214440,"D. Melo",24,"Chile","CD Palestino",1100000,2000,48,27,49,NA
215720,"M. Vešović",26,"Montenegro","Legia Warszawa",9e+05,5000,86,76,68,1
230824,"Pedro Pereira",20,"Portugal","Genoa",1600000,4000,72,68,57,1
200105,"J. Kappelhof",27,"Netherlands","Chicago Fire",1e+06,4000,69,65,65,1
140201,"Y. Okubo",36,"Japan","Júbilo Iwata",375000,3000,54,55,65,2
202154,"F. Bordagaray",31,"Argentina","Defensa y Justicia",950000,9000,73,68,73,1
211626,"D. Kądzior",26,"Poland","Dinamo Zagreb",1200000,1000,78,75,57,1
213418,"C. Akpom",22,"England","PAOK",1500000,1000,82,63,75,1
23466,"R. Taylor",33,"England","Fleetwood Town",4e+05,5000,43,61,62,2
230314,"Kaíque Mutto",26,"Brazil","Atlético Mineiro",750000,11000,41,31,67,NA
237994,"N. Barrios",20,"Argentina","San Lorenzo de Almagro",2e+06,7000,71,51,28,1
237994,"N. Barrios",20,"Argentina","San Lorenzo de Almagro",2e+06,7000,71,51,28,1
199339,"M. Riemann",29,"Germany","VfL Bochum 1848",7e+05,7000,45,43,63,NA
136363,"Jung Jo Gook",34,"Korea Republic","Gangwon FC",550000,4000,66,51,76,1
204203,"Xavi Molina",31,"Spain","KAS Eupen",7e+05,6000,63,74,72,1
207531,"S. Thesker",27,"Germany","Holstein Kiel",1e+06,6000,45,71,78,1
230315,"Ailton Cardenhas",30,"Brazil","Santos",675000,7000,28,19,67,NA
222636,"G. Kyei",22,"France","Racing Club de Lens",1500000,9000,70,69,88,1
213933,"L. Wahlqvist",21,"Sweden","SG Dynamo Dresden",1300000,6000,72,78,65,1
143022,"G. Lorenzetti",33,"Chile","Universidad de Chile",625000,6000,69,71,48,1
214703,"D. Sánchez",31,"Chile","Unión Española",650000,2000,43,44,56,NA
223151,"D. Oberlin",20,"Switzerland","FC Basel 1893",1900000,10000,94,74,70,1
223920,"A. Avlonitis",28,"Greece","SK Sturm Graz",850000,10000,55,71,80,1
198322,"Aguilera",32,"Spain","SD Huesca",6e+05,10000,52,63,77,1
201138,"Z. Boucher",26,"France","Angers SCO",925000,3000,58,42,75,NA
199347,"T. Beermann",27,"Germany","1. FC Heidenheim 1846",1e+06,6000,55,66,81,1
203699,"G. Courtet",29,"France","FC Lorient",1100000,5000,69,75,74,1
215987,"F. Oreja",36,"Argentina","Gimnasia y Esgrima La Plata",120000,5000,62,40,65,1
222643,"J. Silva",23,"Mexico","Cruz Azul",1200000,9000,54,76,82,1
236723,"F. Ballo-Touré",21,"France","LOSC Lille",1600000,9000,79,71,56,1
183987,"S. Celozzi",29,"Germany","VfL Bochum 1848",8e+05,9000,74,74,61,1
202164,"P. Kitchen",26,"United States","LA Galaxy",1100000,4000,52,84,74,1
209332,"M. Salvi",24,"Switzerland","FC Luzern",1200000,5000,35,38,67,NA
210868,"José Mari",30,"Spain","Cádiz CF",775000,5000,67,73,72,1
116917,"D. Perquis",32,"France","Valenciennes FC",6e+05,3000,49,34,56,NA
193461,"Fredy",28,"Angola","Os Belenenses",1100000,4000,90,49,56,1
207542,"Lee Seul Chan",24,"Korea Republic","Jeonnam Dragons",1200000,3000,80,73,65,1
225974,"S. McKenna",21,"Scotland","Aberdeen",1800000,3000,64,68,89,1
193974,"M. Ciofani",30,"Italy","Pescara",750000,3000,68,71,77,1
214967,"Paulinho",30,"Brazil","Gyeongnam FC",1e+06,4000,83,68,48,1
223671,"S. Posch",21,"Austria","TSG 1899 Hoffenheim",1400000,10000,55,63,71,1
234679,"P. Sandler",21,"Netherlands","Manchester City",1700000,28000,67,61,72,1
181175,"O. Mazuch",29,"Czech Republic","Hull City",825000,13000,62,51,83,1
205496,"Nicolas",30,"Brazil","Udinese",675000,2000,41,32,77,NA
211384,"J. Lowe",23,"England","Portsmouth",1400000,6000,90,72,60,1
233400,"J. Glesnes",24,"Norway","Strømsgodset IF",1300000,2000,64,72,81,1
183480,"J. Spence",28,"England","Ipswich Town",825000,5000,77,77,69,1
190648,"S. Sirigu",29,"Germany","SV Darmstadt 98",8e+05,9000,89,81,68,1
205753,"E. Salli",25,"Cameroon","1. FC Nürnberg",1200000,11000,93,68,61,1
214201,"C. Alzáte",30,"Colombia","Jaguares de Córdoba",1e+06,1000,81,77,37,1
227513,"C. Arrieta",22,"Colombia","Envigado FC",1300000,1000,84,92,49,1
191673,"Kwon Soon Hyung",32,"Korea Republic","Jeju United FC",8e+05,3000,60,45,65,1
204474,"Dani Nieto",27,"Spain","CD Numancia",1100000,6000,85,75,40,1
233146,"S. Kurumaya",26,"Japan","Kawasaki Frontale",1e+06,5000,77,84,68,1
185018,"J. Fontaine",29,"France","Le Havre AC",1e+06,5000,61,81,66,1
195258,"L. Schmitz",29,"Germany","Wolfsberger AC",8e+05,7000,72,82,71,1
204731,"Joãozinho",28,"Portugal","CD Tondela",825000,3000,66,75,60,1
177083,"R. Strauß",31,"Germany","1. FC Heidenheim 1846",7e+05,6000,75,81,57,1
188091,"F. Gulbrandsen",25,"Norway","FC Red Bull Salzburg",1300000,17000,87,86,72,1
208828,"Auremir",26,"Brazil","BB Erzurumspor",1e+06,7000,77,78,65,1
213692,"J. Harrop",22,"England","Preston North End",1500000,6000,68,54,46,1
165564,"A. Kwarasey",30,"Ghana","Vålerenga Fotball",775000,2000,53,36,74,NA
240316,"Cláudio Falcão",23,"Brazil","CD Aves",1200000,5000,67,81,35,1
243388,"B. Sosa",20,"Croatia","VfB Stuttgart",1600000,10000,78,67,69,1
221885,"P. Seguin",23,"Germany","VfL Wolfsburg",1200000,15000,65,76,75,1
229053,"Z. Yıldırım",27,"Turkey","Antalyaspor",1100000,8000,70,73,72,1
174013,"Olmo",33,"Spain","CF Reus Deportiu",425000,4000,68,66,75,1
219582,"S. Fortès",26,"Cape Verde","Toulouse Football Club",1100000,12000,47,66,86,1
232894,"T. Iwanami",24,"Japan","Urawa Red Diamonds",1100000,5000,67,70,73,1
237502,"D. Johnsen",20,"Norway","Ajax",1700000,7000,77,61,66,1
181694,"J. Carrasso",30,"France","Stade de Reims",675000,7000,42,31,56,NA
202175,"M. Vilhjálmsson",31,"Iceland","Rosenborg BK",950000,4000,69,64,83,1
202175,"M. Vilhjálmsson",31,"Iceland","Rosenborg BK",950000,4000,69,64,83,1
216255,"M. Stefaniak",23,"Germany","VfL Wolfsburg",1500000,18000,79,64,60,1
226495,"Sergio Santos",23,"Brazil","Audax Italiano",1400000,3000,92,73,77,1
230079,"A. Kalulu",22,"France","FC Basel 1893",1600000,11000,91,71,61,1
183743,"A. Blanco",30,"Mexico","Pachuca",675000,10000,54,38,74,NA
186559,"J. Butterfield",28,"England","Derby County",1e+06,20000,52,76,68,1
204992,"M. Koné",26,"Ivory Coast","Málaga CF",1300000,14000,84,64,71,1
213952,"Bruno Brígido",27,"Brazil","CD Feirense",875000,5000,44,26,63,NA
184512,"D. Tonucci",29,"Italy","Foggia",825000,2000,33,71,89,1
236993,"N. Lima",23,"United States","San Jose Earthquakes",1200000,3000,80,74,66,1
192449,"M. Stiepermann",27,"Germany","Norwich City",975000,12000,73,85,76,1
206018,"I. Vetokele",26,"Angola","Charlton Athletic",1300000,7000,88,65,66,1
213954,"A. Mitryushkin",22,"Russia","FC Sion",1400000,9000,41,25,68,NA
216514,"B. Sagredo",29,"Chile","San Luis de Quillota",1e+06,3000,78,68,37,1
228546,"Omar Perdomo",24,"Spain","Gimnàstic de Tarragona",1300000,4000,82,74,60,1
235202,"I. Tomečak",28,"Croatia","Club Brugge KV",825000,10000,76,77,77,1
235458,"C. Kipré",21,"France","Wigan Athletic",1400000,15000,69,66,92,1
183490,"J. van den Bergh",31,"Germany","Holstein Kiel",7e+05,6000,72,73,72,1
208835,"Y. M'Changama",27,"Comoros","Grenoble Foot 38",1100000,4000,80,76,62,1
181699,"S. Escudero",29,"Japan","Ulsan Hyundai FC",1e+06,5000,91,77,76,1
214724,"D. Llanos",28,"Chile","Universidad Católica",1100000,6000,75,69,65,1
214980,"J. Caicedo",28,"Colombia","Independiente Medellín",1100000,3000,72,65,85,1
222404,"M. Normann",22,"Norway","Brighton & Hove Albion",1500000,18000,66,78,68,1
225476,"C. Keita",22,"Mali","KAS Eupen",1400000,12000,80,72,41,1
187076,"S. Hain",29,"Germany","SpVgg Unterhaching",1100000,4000,74,69,59,1
201925,"K. Kraus",25,"Germany","1. FC Kaiserslautern",1100000,3000,60,55,90,1
228805,"Raillo",26,"Spain","RCD Mallorca",1100000,4000,63,88,67,1
229317,"M. Bašić",30,"Croatia","Grasshopper Club Zürich",775000,7000,73,81,78,1
233413,"Verdasca",21,"Portugal","Real Zaragoza",1500000,3000,67,69,78,1
230598,"J. Carreño",21,"Chile","Universidad Católica",1500000,4000,73,80,70,1
231110,"P. Erras",23,"Germany","1. FC Nürnberg",1400000,9000,37,65,79,1
169158,"J. Peters",31,"Netherlands","Willem II",7e+05,5000,50,57,72,1
237766,"S. Kaneko",23,"Japan","Shimizu S-Pulse",1500000,2000,86,81,53,1
207815,"J. Ruiz",24,"Costa Rica","Al Fayha",1400000,9000,91,60,49,1
215239,"J. Mansilla",31,"Argentina","San Luis de Quillota",925000,2000,76,71,72,1
215751,"G. Monachello",24,"Italy","Pescara",1500000,12000,52,68,70,1
230343,"Jonaldo Monteiro",30,"Brazil","Chapecoense",750000,7000,74,81,67,1
239303,"Y. Njie",24,"Gambia","Boavista FC",1400000,4000,82,71,73,1
176583,"L. Álvarez",33,"Uruguay","Rionegro Águilas",525000,1000,16,17,68,NA
187591,"P. Garcés",33,"Chile","CD Antofagasta",525000,2000,38,25,55,NA
216520,"J. Güemez",26,"Mexico","Querétaro",1200000,6000,66,80,86,1
229064,"J. Rassoul",22,"Senegal","Sporting Lokeren",1300000,6000,78,65,82,1
231624,"F. Schleusener",26,"Germany","SV Sandhausen",1300000,12000,83,70,75,1
227785,"C. Guanca",25,"Argentina","Ettifaq FC",1300000,6000,78,67,71,1
192201,"P. Abrahamsson",29,"Sweden","BK Häcken",7e+05,2000,42,25,73,NA
206538,"K. Stewart",24,"England","Hull City",1100000,10000,64,66,73,1
219594,"A. Barberis",24,"Italy","Crotone",1400000,2000,67,81,53,1
223690,"S. Rochet",25,"Uruguay","Sivasspor",975000,5000,48,39,67,NA
227274,"D. Barbona",23,"Argentina","Atlético Tucumán",1500000,5000,85,70,66,1
239050,"S. Çiftpınar",25,"Turkey","Yeni Malatyaspor",1100000,6000,65,72,75,1
224715,"N. Chernov",22,"Russia","PFC CSKA Moscow",1500000,1000,64,63,70,1
235467,"M. Moreno",24,"Argentina","Club Atlético Lanús",1400000,9000,77,67,44,1
210380,"D. Diamantakos",25,"Greece","FC St. Pauli",1300000,9000,76,74,75,1
159436,"R. Zapata",39,"Colombia","Independiente Santa Fe",70000,1000,40,20,70,NA
226508,"G. Taylor",20,"Scotland","Kilmarnock",2100000,3000,79,83,73,1
231628,"Rafa Mir",21,"Spain","UD Las Palmas",1800000,23000,71,65,73,1
195020,"D. Davis",27,"England","Birmingham City",1200000,13000,78,84,82,1
235981,"P. Burner",22,"France","OGC Nice",1300000,11000,76,65,62,1
220878,"M. Cacutalua",23,"Germany","FC Erzgebirge Aue",1200000,3000,77,62,76,1
220878,"M. Cacutalua",23,"Germany","FC Erzgebirge Aue",1200000,3000,77,62,76,1
222926,"A. Mbengue",24,"Senegal","Stade Malherbe Caen",1200000,8000,80,66,50,1
214991,"J. Pi",24,"France","Stade Brestois 29",1200000,10000,69,80,71,1
219087,"S. Vegas",21,"Chile","Monarcas Morelia",1300000,4000,77,75,78,1
229327,"Hélder Tavares",28,"Cape Verde","CD Tondela",1e+06,3000,67,84,66,1
184527,"M. Mustacchio",29,"Italy","Perugia",1e+06,3000,90,78,61,1
201936,"Kim Jin Hyeon",30,"Korea Republic","Cerezo Osaka",675000,3000,56,43,65,NA
236496,"M. Guendouzi",19,"France","Arsenal",2e+06,15000,60,68,63,1
182224,"Wang Dalei",29,"China PR","Shandong Luneng TaiShan FC",7e+05,7000,56,45,46,NA
201681,"C. Quintero",29,"Colombia","Atlético Bucaramanga",1e+06,1000,75,71,75,1
210385,"Rui Silva",24,"Portugal","Granada CF",1100000,3000,30,27,65,NA
227537,"H. Veerman",27,"Netherlands","FC St. Pauli",1200000,10000,67,64,92,1
166097,"F. Öztürk",31,"Turkey","Akhisar Belediyespor",650000,6000,57,45,79,NA
198354,"J. Ramis",28,"Uruguay","Vélez Sarsfield",1100000,8000,75,72,65,1
222930,"T. Serbest",24,"Turkey","Kasimpaşa SK",1200000,7000,66,73,72,1
226002,"M. Araujo",23,"Peru","Club Atlético Talleres",1200000,6000,67,66,59,1
202451,"L. Pernica",28,"Czech Republic","Viktoria Plzeň",1e+06,1000,63,70,62,1
219091,"J. Fuentes",23,"Chile","CD O'Higgins",1400000,3000,75,75,75,1
222163,"R. Pich",29,"Slovakia","Śląsk Wrocław",1e+06,4000,83,73,45,1
168403,"R. Schiavi",32,"Italy","US Salernitana 1919",6e+05,3000,62,61,77,1
234195,"D. Warmerdam",22,"Netherlands","FC Groningen",1200000,4000,71,80,72,1
174547,"J. Rojas",35,"Chile","San Luis de Quillota",250000,2000,56,75,71,1
181971,"Huang Bowen",30,"China PR","Guangzhou Evergrande Taobao FC",775000,8000,68,75,69,1
163796,"S. Darbion",34,"France","ESTAC Troyes",525000,5000,60,71,69,1
172756,"T. Jodłowiec",32,"Poland","Piast Gliwice",6e+05,5000,49,71,87,1
213717,"P. Forsell",27,"Finland","Miedź Legnica",1100000,3000,54,61,74,1
214998,"M. Bogado",33,"Argentina","Club Atlético Huracán",425000,7000,71,83,63,1
216534,"R. Rodriguez",27,"Switzerland","FC Zürich",1100000,8000,85,74,63,1
223190,"T. Çalış",24,"Turkey","Yeni Malatyaspor",1200000,6000,67,72,65,1
232406,"R. Krauße",24,"Germany","FC Ingolstadt 04",1100000,10000,68,90,70,1
236246,"O. Ejaria",20,"England","Rangers FC",2300000,28000,72,67,70,1
240342,"H. Duljević",24,"Bosnia Herzegovina","SG Dynamo Dresden",1400000,9000,77,70,76,1
244182,"G. Arabidze",20,"Georgia","CD Nacional",1900000,5000,79,68,32,1
187350,"E. Pérez",29,"Mexico","Tiburones Rojos de Veracruz",8e+05,5000,79,75,72,1
192982,"Felipe Silva",28,"Brazil","Sanfrecce Hiroshima",1100000,7000,69,72,62,1
182743,"T. Kirschbaum",31,"Germany","Bayer 04 Leverkusen",650000,17000,30,27,66,NA
202456,"J. Verhoek",29,"Netherlands","MSV Duisburg",1100000,5000,62,66,83,1
208856,"Q. Bernard",28,"France","Stade Brestois 29",825000,4000,67,85,70,1
148696,"E. Ruud",34,"Norway","Odds BK",3e+05,3000,62,72,76,1
164568,"W. Johnson",31,"Canada","Orlando City SC",7e+05,4000,58,77,70,1
204761,"G. Hall",26,"England","Queens Park Rangers",1100000,5000,62,65,78,1
215001,"F. Mattia",30,"Argentina","San Martín de San Juan",775000,7000,31,31,82,1
238041,"T. Malacia",18,"Netherlands","Feyenoord",1400000,3000,83,72,67,1
244697,"Y. Opanasenko",27,"Ukraine","Atiker Konyaspor",875000,8000,73,70,71,1
183513,"J. Grahl",29,"Germany","VfB Stuttgart",825000,12000,48,39,74,NA
200922,"S. Schipplock",29,"Germany","DSC Arminia Bielefeld",1100000,9000,69,78,80,2
209371,"B. van Polen",32,"Netherlands","PEC Zwolle",575000,5000,68,76,66,1
226523,"F. Brorsson",22,"Sweden","Malmö FF",1200000,3000,74,56,83,1
227547,"D. Saint-Louis",23,"Congo","Paris FC",1400000,4000,78,64,67,1
228827,"J. Fuchs",20,"France","FC Sochaux-Montbéliard",1600000,3000,81,70,66,1
171995,"Jonathan Pereira",31,"Spain","AD Alcorcón",950000,6000,81,48,35,1
179931,"C. Avinel",31,"France","AC Ajaccio",7e+05,4000,75,78,80,1
220636,"Felipe Macedo",24,"Brazil","Portimonense SC",1200000,4000,54,60,77,1
223452,"M. Çelik",28,"Turkey","Galatasaray SK",1100000,24000,79,71,57,1
193244,"B. Shuttleworth",31,"United States","Minnesota United FC",650000,3000,42,45,75,NA
139229,"C. Salcido",38,"Mexico","Guadalajara",140000,11000,34,66,79,2
208861,"J. Gastien",30,"France","Clermont Foot 63",975000,4000,65,93,72,1
223709,"A. Vural",27,"Turkey","Sivasspor",850000,5000,44,24,65,NA
228829,"M. Roberts",27,"England","Birmingham City",1e+06,12000,62,62,80,1
228829,"M. Roberts",27,"England","Birmingham City",1e+06,12000,62,62,80,1
184285,"C. Schneuwly",30,"Switzerland","FC Luzern",1e+06,8000,73,81,64,1
193757,"Edu Ramos",26,"Spain","Cádiz CF",1100000,5000,67,74,69,1
208862,"J. Giraudon",26,"France","ESTAC Troyes",1100000,4000,53,61,69,1
135647,"P. Calandria",36,"Argentina","CD O'Higgins",375000,3000,62,52,80,1
219871,"J. Medranda",24,"Colombia","Sporting Kansas City",1200000,3000,71,71,64,1
240095,"L. Stulac",23,"Slovenia","Parma",1300000,14000,71,71,69,1
184287,"M. Schönbächler",28,"Switzerland","FC Zürich",1100000,8000,74,56,60,1
194783,"N. Giannetti",27,"Italy","Livorno",1100000,15000,79,60,69,1
199904,"J. Joronen",25,"Finland","FC København",975000,7000,35,30,56,NA
220128,"J. Cristaldo",29,"Argentina","Racing Club",1100000,11000,76,70,62,1
222944,"Pablo Pérez",24,"Spain","Real Sporting de Gijón",1400000,5000,62,72,67,1
204513,"M. Dupé",25,"France","FC Nantes",9e+05,8000,42,21,71,NA
208865,"J. Roye",29,"France","GFC Ajaccio",1e+06,3000,70,82,57,1
213729,"S. Rossbach",22,"Norway","Odds BK",1500000,2000,44,44,65,NA
216289,"M. Diemers",24,"Netherlands","Fortuna Sittard",1400000,4000,68,62,52,1
203746,"Jon Toral",23,"Spain","Hull City",1400000,12000,70,65,59,1
166114,"C. Kazim-Richards",31,"Turkey","Lobos BUAP",950000,5000,65,66,84,2
244194,"P. Haring",25,"Austria","Heart of Midlothian",1200000,4000,63,67,73,1
189922,"G. Niedermeier",32,"Germany","Melbourne Victory",6e+05,5000,52,33,78,2
203491,"A. O'Brien",24,"Republic of Ireland","Millwall",1300000,6000,74,76,69,1
206563,"J. Holt",25,"Scotland","Fleetwood Town",1300000,22000,73,86,57,1
215267,"T. Figueroa",26,"Argentina","Unión Española",1300000,8000,47,68,90,1
226787,"S. Rosales",23,"Argentina","Gimnasia y Esgrima La Plata",1500000,8000,82,64,59,1
237539,"L. Singh",20,"South Africa","SC Braga",1900000,6000,85,67,34,1
189155,"S. Souprayen",29,"France","AJ Auxerre",8e+05,4000,68,75,70,1
190435,"Tomeu Nadal",29,"Spain","Albacete BP",825000,4000,38,32,41,NA
209892,"B. Rabello",24,"Chile","Lobos BUAP",1400000,4000,71,63,62,1
222692,"B. Schmitz",23,"Germany","1. FC Köln",1100000,8000,69,70,68,1
157412,"C. Giménez",37,"Mexico","Pachuca",350000,10000,40,46,71,1
229348,"A. Robinson",20,"United States","Wigan Athletic",1600000,23000,86,73,67,1
235236,"I. Jebali",26,"Tunisia","Rosenborg BK",1300000,4000,74,70,74,1
189412,"L. Damour",27,"France","Cardiff City",1100000,19000,68,79,63,1
209637,"M. Modolo",29,"Italy","Venezia FC",825000,3000,70,76,87,1
210917,"M. Fossati",25,"Italy","Hellas Verona",1300000,3000,68,76,63,1
221413,"R. Echeverría",23,"Chile","Universidad de Chile",1500000,5000,75,74,74,1
212454,"C. O'Dowda",23,"Republic of Ireland","Bristol City",1500000,17000,84,71,65,1
213990,"D. Monsalve",34,"Colombia","Patriotas Boyacá FC",325000,1000,48,52,82,1
228326,"Brian Oliván",24,"Spain","Cádiz CF",1200000,4000,74,91,63,1
239590,"R. González",27,"Argentina","Unión Española",1100000,2000,55,69,81,1
239846,"P. Tsintotas",24,"Greece","AEK Athens",1100000,1000,25,32,70,NA
187110,"M. Ponce",29,"Mexico","Guadalajara",8e+05,16000,69,81,79,1
193510,"D. Novaretti",33,"Argentina","Querétaro",425000,5000,36,62,84,1
219879,"M. Pisano",26,"Argentina","Club Atlético Aldosivi",1200000,6000,75,67,33,1
233959,"S. Villa",22,"Colombia","Boca Juniors",1700000,10000,83,70,50,1
235751,"B. Nastić",23,"Serbia","KRC Genk",1100000,6000,68,73,68,1
177895,"A. Karabulut",30,"Turkey","Sivasspor",1e+06,7000,75,68,67,1
208616,"Isaac Becerra",30,"Spain","Gimnàstic de Tarragona",675000,4000,55,43,67,NA
234728,"L. Bénes",20,"Slovakia","Borussia Mönchengladbach",2e+06,9000,64,58,56,1
184040,"M. Hansen",28,"Denmark","FC Basel 1893",925000,10000,48,33,67,NA
185064,"F. Espíndola",33,"Argentina","San Martin de Tucumán",650000,7000,71,79,64,1
193768,"A. Matthews",26,"Wales","Sunderland",1e+06,7000,75,65,71,1
196072,"R. Millar",36,"Chile","Monarcas Morelia",325000,4000,64,58,78,2
218345,"J. Zacaría",28,"Argentina","Universidad de Chile",1100000,7000,75,68,62,1
177129,"A. Bodzek",32,"Poland","Fortuna Düsseldorf",6e+05,12000,38,75,76,1
202474,"Aníbal Capela",27,"Portugal","Cosenza",1e+06,2000,47,59,90,1
211946,"M. Kolke",27,"Germany","SV Wehen Wiesbaden",850000,3000,40,45,76,NA
212714,"T. Casasola",22,"Argentina","US Salernitana 1919",1300000,2000,63,74,82,1
230378,"Emidio Hoffman",34,"Brazil","Atlético Mineiro",325000,14000,56,70,72,1
230378,"Emidio Hoffman",34,"Brazil","Atlético Mineiro",325000,14000,56,70,72,1
241130,"I. Ganago",19,"Cameroon","OGC Nice",1800000,8000,69,62,75,1
200683,"O. Rashid",26,"Iraq","Santa Clara",1300000,3000,70,61,54,1
206315,"O. Ben-Harush",28,"Israel","Sporting Lokeren",825000,7000,73,73,73,1
